pageid,title,fullurl
4616,Vaul,https://warhammer40k.fandom.com/wiki/Vaul
6385,Vervunhive,https://warhammer40k.fandom.com/wiki/Vervunhive
7255,Venomthrope,https://warhammer40k.fandom.com/wiki/Venomthrope
8246,Vengeful Spirit,https://warhammer40k.fandom.com/wiki/Vengeful_Spirit
8894,Unforgiven,https://warhammer40k.fandom.com/wiki/Unforgiven
9693,Vehicles of the Imperium,https://warhammer40k.fandom.com/wiki/Vehicles_of_the_Imperium
9748,Valkyrie,https://warhammer40k.fandom.com/wiki/Valkyrie
12222,Vanquisher-class Battleship,https://warhammer40k.fandom.com/wiki/Vanquisher-class_Battleship
12226,Vengeance-class Grand Cruiser,https://warhammer40k.fandom.com/wiki/Vengeance-class_Grand_Cruiser
12442,Unification Wars,https://warhammer40k.fandom.com/wiki/Unification_Wars
12467,Unification War,https://warhammer40k.fandom.com/wiki/Unification_War
12468,Unification,https://warhammer40k.fandom.com/wiki/Unification
12469,Unity,https://warhammer40k.fandom.com/wiki/Unity
15150,Urienz,https://warhammer40k.fandom.com/wiki/Urienz
15953,Vangash'hagash,https://warhammer40k.fandom.com/wiki/Vangash%27hagash
15989,Vault,https://warhammer40k.fandom.com/wiki/Vault
16011,Urlock Gaur,https://warhammer40k.fandom.com/wiki/Urlock_Gaur
16522,Valedictors,https://warhammer40k.fandom.com/wiki/Valedictors
16523,Venerators,https://warhammer40k.fandom.com/wiki/Venerators
16524,Venerators of Osiron,https://warhammer40k.fandom.com/wiki/Venerators_of_Osiron
16751,Valdor Tank Hunter,https://warhammer40k.fandom.com/wiki/Valdor_Tank_Hunter
17728,Vendetta,https://warhammer40k.fandom.com/wiki/Vendetta
17748,Valkyrie Sky Talon,https://warhammer40k.fandom.com/wiki/Valkyrie_Sky_Talon
17926,Vanguard Veteran,https://warhammer40k.fandom.com/wiki/Vanguard_Veteran
17940,Vaylund Cal,https://warhammer40k.fandom.com/wiki/Vaylund_Cal
19681,Vespasian,https://warhammer40k.fandom.com/wiki/Vespasian
20688,Untouchable,https://warhammer40k.fandom.com/wiki/Untouchable
21096,Venom,https://warhammer40k.fandom.com/wiki/Venom
22662,Valhallan Ice Warriors,https://warhammer40k.fandom.com/wiki/Valhallan_Ice_Warriors
24891,Vectors of Pox,https://warhammer40k.fandom.com/wiki/Vectors_of_Pox
25351,Vengeance Chapter,https://warhammer40k.fandom.com/wiki/Vengeance_Chapter
25434,Varnus,https://warhammer40k.fandom.com/wiki/Varnus
25863,Venenum Temple,https://warhammer40k.fandom.com/wiki/Venenum_Temple
25865,Vanus Temple,https://warhammer40k.fandom.com/wiki/Vanus_Temple
26138,Venerable Dreadnought,https://warhammer40k.fandom.com/wiki/Venerable_Dreadnought
26643,Vance Stubbs,https://warhammer40k.fandom.com/wiki/Vance_Stubbs
27325,Uriah Olathaire,https://warhammer40k.fandom.com/wiki/Uriah_Olathaire
28441,Vakrah Jal,https://warhammer40k.fandom.com/wiki/Vakrah_Jal
30022,Velayne Ramaeus,https://warhammer40k.fandom.com/wiki/Velayne_Ramaeus
31838,Veil of Darkness,https://warhammer40k.fandom.com/wiki/Veil_of_Darkness
35129,Uttu Prime,https://warhammer40k.fandom.com/wiki/Uttu_Prime
36970,Vargard Obyron,https://warhammer40k.fandom.com/wiki/Vargard_Obyron
38412,Urkrathos,https://warhammer40k.fandom.com/wiki/Urkrathos
40415,Vampire,https://warhammer40k.fandom.com/wiki/Vampire
41897,Vectored Retro-Thrusters,https://warhammer40k.fandom.com/wiki/Vectored_Retro-Thrusters
41898,Velocity Tracker,https://warhammer40k.fandom.com/wiki/Velocity_Tracker
42013,Unified Targeting Matrix,https://warhammer40k.fandom.com/wiki/Unified_Targeting_Matrix
42808,V Legion,https://warhammer40k.fandom.com/wiki/V_Legion
42809,VI Legion,https://warhammer40k.fandom.com/wiki/VI_Legion
42810,VII Legion,https://warhammer40k.fandom.com/wiki/VII_Legion
42811,VIII Legion,https://warhammer40k.fandom.com/wiki/VIII_Legion
46577,Vengeful Spirit (Novel),https://warhammer40k.fandom.com/wiki/Vengeful_Spirit_(Novel)
52829,Unremembered Empire,https://warhammer40k.fandom.com/wiki/Unremembered_Empire
57648,Vectored Thruster Array,https://warhammer40k.fandom.com/wiki/Vectored_Thruster_Array
60725,Ur-Ghul,https://warhammer40k.fandom.com/wiki/Ur-Ghul
64688,Vaults of Moravec,https://warhammer40k.fandom.com/wiki/Vaults_of_Moravec
66434,Ur'zan Drakgaard,https://warhammer40k.fandom.com/wiki/Ur%27zan_Drakgaard
66647,Vaxanide,https://warhammer40k.fandom.com/wiki/Vaxanide
66659,Unspeaking,https://warhammer40k.fandom.com/wiki/Unspeaking
67639,Velk'Han,https://warhammer40k.fandom.com/wiki/Velk%27Han
70418,Venom Thorns,https://warhammer40k.fandom.com/wiki/Venom_Thorns
70551,Vandred Anrathi,https://warhammer40k.fandom.com/wiki/Vandred_Anrathi
70979,Vaxhallian Genocide,https://warhammer40k.fandom.com/wiki/Vaxhallian_Genocide
71255,Vardus Praal,https://warhammer40k.fandom.com/wiki/Vardus_Praal
71500,Variel,https://warhammer40k.fandom.com/wiki/Variel
71503,Uzas,https://warhammer40k.fandom.com/wiki/Uzas
72997,Veridyan,https://warhammer40k.fandom.com/wiki/Veridyan
73877,Urkanthos,https://warhammer40k.fandom.com/wiki/Urkanthos
74218,Veritas Ferrum (Audio Drama),https://warhammer40k.fandom.com/wiki/Veritas_Ferrum_(Audio_Drama)
74246,Varagyr,https://warhammer40k.fandom.com/wiki/Varagyr
74547,Ursulia,https://warhammer40k.fandom.com/wiki/Ursulia
74970,Vampyr,https://warhammer40k.fandom.com/wiki/Vampyr
75624,Vanguard Cruiser,https://warhammer40k.fandom.com/wiki/Vanguard_Cruiser
75878,Unnumbered Sons,https://warhammer40k.fandom.com/wiki/Unnumbered_Sons
76407,Vengeance Launcher,https://warhammer40k.fandom.com/wiki/Vengeance_Launcher
76754,Vanitor,https://warhammer40k.fandom.com/wiki/Vanitor
76889,Ursarax,https://warhammer40k.fandom.com/wiki/Ursarax
77106,Urdesh,https://warhammer40k.fandom.com/wiki/Urdesh
77107,Vanaheim,https://warhammer40k.fandom.com/wiki/Vanaheim
77731,Ventrillian Nobles,https://warhammer40k.fandom.com/wiki/Ventrillian_Nobles
77757,Varantha,https://warhammer40k.fandom.com/wiki/Varantha
78359,Valerius (Audio Drama),https://warhammer40k.fandom.com/wiki/Valerius_(Audio_Drama)
78466,Unmarked (Anthology Short Story),https://warhammer40k.fandom.com/wiki/Unmarked_(Anthology_Short_Story)
78472,Unforged (Anthology Short Story),https://warhammer40k.fandom.com/wiki/Unforged_(Anthology_Short_Story)
78473,Unspoken (Anthology Short Story),https://warhammer40k.fandom.com/wiki/Unspoken_(Anthology_Short_Story)
79001,Venerable Land Raider,https://warhammer40k.fandom.com/wiki/Venerable_Land_Raider
79016,Veiled Blade,https://warhammer40k.fandom.com/wiki/Veiled_Blade
79030,Vertus Praetor,https://warhammer40k.fandom.com/wiki/Vertus_Praetor
79128,Uttam Luna Hesh Udar,https://warhammer40k.fandom.com/wiki/Uttam_Luna_Hesh_Udar
79335,Venerable Contemptor Dreadnought,https://warhammer40k.fandom.com/wiki/Venerable_Contemptor_Dreadnought
79443,Veritus,https://warhammer40k.fandom.com/wiki/Veritus
79924,Vermilion Level (Short Story),https://warhammer40k.fandom.com/wiki/Vermilion_Level_(Short_Story)
80469,Venom Sphere,https://warhammer40k.fandom.com/wiki/Venom_Sphere
80834,Underworld War,https://warhammer40k.fandom.com/wiki/Underworld_War
81006,Vengeance Weapon Battery,https://warhammer40k.fandom.com/wiki/Vengeance_Weapon_Battery
81263,Varagyr Wolf Guard,https://warhammer40k.fandom.com/wiki/Varagyr_Wolf_Guard
81342,Veracity,https://warhammer40k.fandom.com/wiki/Veracity
81490,Valadrak,https://warhammer40k.fandom.com/wiki/Valadrak
81594,Venom Blade,https://warhammer40k.fandom.com/wiki/Venom_Blade
82089,Valiant Blades,https://warhammer40k.fandom.com/wiki/Valiant_Blades
82142,Venatari Custodian,https://warhammer40k.fandom.com/wiki/Venatari_Custodian
82382,Vejovium III,https://warhammer40k.fandom.com/wiki/Vejovium_III
82681,Vanguard Space Marine,https://warhammer40k.fandom.com/wiki/Vanguard_Space_Marine
82682,Vanguard Space Marines,https://warhammer40k.fandom.com/wiki/Vanguard_Space_Marines
82693,Vanguard Lieutenant,https://warhammer40k.fandom.com/wiki/Vanguard_Lieutenant
82695,Vanguard Librarian,https://warhammer40k.fandom.com/wiki/Vanguard_Librarian
82698,Vanguard Infiltrator,https://warhammer40k.fandom.com/wiki/Vanguard_Infiltrator
82700,Vanguard Suppressor,https://warhammer40k.fandom.com/wiki/Vanguard_Suppressor
82701,Vanguard Eliminator,https://warhammer40k.fandom.com/wiki/Vanguard_Eliminator
82855,Venomcrawler,https://warhammer40k.fandom.com/wiki/Venomcrawler
83218,Ursus Claw,https://warhammer40k.fandom.com/wiki/Ursus_Claw
83704,Vassalians,https://warhammer40k.fandom.com/wiki/Vassalians
83718,Vanguard Marine,https://warhammer40k.fandom.com/wiki/Vanguard_Marine
83719,Vanguard Marines,https://warhammer40k.fandom.com/wiki/Vanguard_Marines
84344,Varagyr Wolf Guard Terminator Squad,https://warhammer40k.fandom.com/wiki/Varagyr_Wolf_Guard_Terminator_Squad
84603,Veritus Sub-sector,https://warhammer40k.fandom.com/wiki/Veritus_Sub-sector
84630,Va'Jiya,https://warhammer40k.fandom.com/wiki/Va%27Jiya
84631,Vallia,https://warhammer40k.fandom.com/wiki/Vallia
84669,Vance Theren,https://warhammer40k.fandom.com/wiki/Vance_Theren
84716,Vanir System,https://warhammer40k.fandom.com/wiki/Vanir_System
84717,Vanir,https://warhammer40k.fandom.com/wiki/Vanir
84787,Vespasia,https://warhammer40k.fandom.com/wiki/Vespasia
84802,Ussax,https://warhammer40k.fandom.com/wiki/Ussax
84828,Venkrous,https://warhammer40k.fandom.com/wiki/Venkrous
84889,Urwin Sire,https://warhammer40k.fandom.com/wiki/Urwin_Sire
84904,Vanity,https://warhammer40k.fandom.com/wiki/Vanity
84909,Uriah Jacobus,https://warhammer40k.fandom.com/wiki/Uriah_Jacobus
84947,Verian-Holms Delacre,https://warhammer40k.fandom.com/wiki/Verian-Holms_Delacre
84963,Veren,https://warhammer40k.fandom.com/wiki/Veren
85353,Ur-legionaries,https://warhammer40k.fandom.com/wiki/Ur-legionaries
85433,Vakillar U'riss,https://warhammer40k.fandom.com/wiki/Vakillar_U%27riss
85526,Vanguard-class Light Cruiser,https://warhammer40k.fandom.com/wiki/Vanguard-class_Light_Cruiser
85553,Urien Rakarth,https://warhammer40k.fandom.com/wiki/Urien_Rakarth
86115,Veritas Ferrum,https://warhammer40k.fandom.com/wiki/Veritas_Ferrum
86279,Vanguard Drone Ship,https://warhammer40k.fandom.com/wiki/Vanguard_Drone_Ship
86996,Vanquisher's Mask,https://warhammer40k.fandom.com/wiki/Vanquisher%27s_Mask
87328,Vengeance Weapons Battery,https://warhammer40k.fandom.com/wiki/Vengeance_Weapons_Battery
87919,Variel the Flayer,https://warhammer40k.fandom.com/wiki/Variel_the_Flayer
87973,Verydian Hawks,https://warhammer40k.fandom.com/wiki/Verydian_Hawks
88057,Vanguard cruiser,https://warhammer40k.fandom.com/wiki/Vanguard_cruiser
88413,Ursus Claws,https://warhammer40k.fandom.com/wiki/Ursus_Claws
88593,Veiled Legion,https://warhammer40k.fandom.com/wiki/Veiled_Legion
88725,Venatari Lance,https://warhammer40k.fandom.com/wiki/Venatari_Lance
88736,Vaultsword,https://warhammer40k.fandom.com/wiki/Vaultsword
89384,Urlakk Urruk,https://warhammer40k.fandom.com/wiki/Urlakk_Urruk
89595,Urvymm's Bulwark,https://warhammer40k.fandom.com/wiki/Urvymm%27s_Bulwark
89697,Urvû's Kindred,https://warhammer40k.fandom.com/wiki/Urv%C3%BB%27s_Kindred
89698,Urvu's Kindred,https://warhammer40k.fandom.com/wiki/Urvu%27s_Kindred
89718,Urani-Surtr Regulates,https://warhammer40k.fandom.com/wiki/Urani-Surtr_Regulates
89800,Verispex Adept,https://warhammer40k.fandom.com/wiki/Verispex_Adept
89860,Urthak Skullripper,https://warhammer40k.fandom.com/wiki/Urthak_Skullripper
89925,Urals/Terawatt Clan,https://warhammer40k.fandom.com/wiki/Urals/Terawatt_Clan
89927,Urartu,https://warhammer40k.fandom.com/wiki/Urartu
89928,Ursh,https://warhammer40k.fandom.com/wiki/Ursh
89966,Uthar the Destined,https://warhammer40k.fandom.com/wiki/Uthar_the_Destined
89967,Uthar,https://warhammer40k.fandom.com/wiki/Uthar
90055,Vengor Launcher,https://warhammer40k.fandom.com/wiki/Vengor_Launcher
90145,Vashtorr,https://warhammer40k.fandom.com/wiki/Vashtorr
90146,Vashtorr the Arkifane,https://warhammer40k.fandom.com/wiki/Vashtorr_the_Arkifane
90323,Valador,https://warhammer40k.fandom.com/wiki/Valador
90387,Vasgotox,https://warhammer40k.fandom.com/wiki/Vasgotox
90428,Urian Vendraig,https://warhammer40k.fandom.com/wiki/Urian_Vendraig
90614,Venator Kill-team,https://warhammer40k.fandom.com/wiki/Venator_Kill-team
90713,Vanguard Veteran Squad,https://warhammer40k.fandom.com/wiki/Vanguard_Veteran_Squad
90869,Utorian Denash,https://warhammer40k.fandom.com/wiki/Utorian_Denash
90910,Valesnus,https://warhammer40k.fandom.com/wiki/Valesnus
90920,Vaedrian Shenol,https://warhammer40k.fandom.com/wiki/Vaedrian_Shenol
90963,Veiled Region,https://warhammer40k.fandom.com/wiki/Veiled_Region
90997,Ursula J. Creed,https://warhammer40k.fandom.com/wiki/Ursula_J._Creed
91045,Vectorium,https://warhammer40k.fandom.com/wiki/Vectorium
91334,Undred-Undred Teef,https://warhammer40k.fandom.com/wiki/Undred-Undred_Teef
91341,Vaporius,https://warhammer40k.fandom.com/wiki/Vaporius
91418,Unquenched,https://warhammer40k.fandom.com/wiki/Unquenched
91575,Vertus Captain-Commander,https://warhammer40k.fandom.com/wiki/Vertus_Captain-Commander
91771,Unsanctioned Psyker,https://warhammer40k.fandom.com/wiki/Unsanctioned_Psyker
91836,Uralon the Cruel,https://warhammer40k.fandom.com/wiki/Uralon_the_Cruel
91920,"Unspeaking, The","https://warhammer40k.fandom.com/wiki/Unspeaking,_The"
91922,Universe-class Mass Conveyor,https://warhammer40k.fandom.com/wiki/Universe-class_Mass_Conveyor
91932,Ventrillia,https://warhammer40k.fandom.com/wiki/Ventrillia
91949,Vagabond-class Merchant Trader,https://warhammer40k.fandom.com/wiki/Vagabond-class_Merchant_Trader
92830,Valorem Gadriel,https://warhammer40k.fandom.com/wiki/Valorem_Gadriel
92999,Vektrônn's Eye,https://warhammer40k.fandom.com/wiki/Vektr%C3%B4nn%27s_Eye
93000,Vektronn's Eye,https://warhammer40k.fandom.com/wiki/Vektronn%27s_Eye
93217,Valtus,https://warhammer40k.fandom.com/wiki/Valtus
93225,"Unhallowed, The","https://warhammer40k.fandom.com/wiki/Unhallowed,_The"
93327,Valhallan,https://warhammer40k.fandom.com/wiki/Valhallan
93734,Urgall Depression,https://warhammer40k.fandom.com/wiki/Urgall_Depression
93745,Verispex Squad,https://warhammer40k.fandom.com/wiki/Verispex_Squad
93933,Vanus Assassin,https://warhammer40k.fandom.com/wiki/Vanus_Assassin
1835,Vulkan,https://warhammer40k.fandom.com/wiki/Vulkan
1894,Vindicare Temple,https://warhammer40k.fandom.com/wiki/Vindicare_Temple
1925,Vox-caster,https://warhammer40k.fandom.com/wiki/Vox-caster
1967,Volcano Cannon,https://warhammer40k.fandom.com/wiki/Volcano_Cannon
2104,Void Dragon,https://warhammer40k.fandom.com/wiki/Void_Dragon
2595,Vox-drone,https://warhammer40k.fandom.com/wiki/Vox-drone
2627,Vespid Stingwings,https://warhammer40k.fandom.com/wiki/Vespid_Stingwings
2701,Volistad,https://warhammer40k.fandom.com/wiki/Volistad
2776,Vindicator,https://warhammer40k.fandom.com/wiki/Vindicator
2946,Vitria,https://warhammer40k.fandom.com/wiki/Vitria
3922,Vinculus Crusade,https://warhammer40k.fandom.com/wiki/Vinculus_Crusade
4364,Vulcan Mega Bolter,https://warhammer40k.fandom.com/wiki/Vulcan_Mega_Bolter
6158,Vitrian Dragoons,https://warhammer40k.fandom.com/wiki/Vitrian_Dragoons
7114,Vior'la,https://warhammer40k.fandom.com/wiki/Vior%27la
8188,Veteran Marines,https://warhammer40k.fandom.com/wiki/Veteran_Marines
8650,Void Shield,https://warhammer40k.fandom.com/wiki/Void_Shield
8751,Vindicare temple,https://warhammer40k.fandom.com/wiki/Vindicare_temple
9353,Vespids,https://warhammer40k.fandom.com/wiki/Vespids
9493,Void Stalker-class Battleship,https://warhammer40k.fandom.com/wiki/Void_Stalker-class_Battleship
9495,Void Stalker,https://warhammer40k.fandom.com/wiki/Void_Stalker
9503,Void shield,https://warhammer40k.fandom.com/wiki/Void_shield
9812,Vraks Prime,https://warhammer40k.fandom.com/wiki/Vraks_Prime
10774,Vraks,https://warhammer40k.fandom.com/wiki/Vraks
11136,Vraksian Traitor Militia,https://warhammer40k.fandom.com/wiki/Vraksian_Traitor_Militia
12001,Violators,https://warhammer40k.fandom.com/wiki/Violators
12224,Victory-class Battleship,https://warhammer40k.fandom.com/wiki/Victory-class_Battleship
13112,Vespid Stingwing,https://warhammer40k.fandom.com/wiki/Vespid_Stingwing
13252,Vostroya,https://warhammer40k.fandom.com/wiki/Vostroya
13527,Vindicare Assassin,https://warhammer40k.fandom.com/wiki/Vindicare_Assassin
13528,Vindicare Assassins,https://warhammer40k.fandom.com/wiki/Vindicare_Assassins
15039,Vichres,https://warhammer40k.fandom.com/wiki/Vichres
16525,Victors,https://warhammer40k.fandom.com/wiki/Victors
16526,Vindicators,https://warhammer40k.fandom.com/wiki/Vindicators
16714,Vulture,https://warhammer40k.fandom.com/wiki/Vulture
16731,Viper Legion,https://warhammer40k.fandom.com/wiki/Viper_Legion
16732,Vorpal Swords,https://warhammer40k.fandom.com/wiki/Vorpal_Swords
17337,Vortex Grenade,https://warhammer40k.fandom.com/wiki/Vortex_Grenade
17377,Vorth Mordrak,https://warhammer40k.fandom.com/wiki/Vorth_Mordrak
18113,Vyaniah,https://warhammer40k.fandom.com/wiki/Vyaniah
19318,Vulkan He'stan,https://warhammer40k.fandom.com/wiki/Vulkan_He%27stan
21759,Vostroyan Firstborn,https://warhammer40k.fandom.com/wiki/Vostroyan_Firstborn
21793,Vox,https://warhammer40k.fandom.com/wiki/Vox
25012,Vraksian Renegade Militia,https://warhammer40k.fandom.com/wiki/Vraksian_Renegade_Militia
25304,Vortex Warhead,https://warhammer40k.fandom.com/wiki/Vortex_Warhead
25314,Vortex Missile,https://warhammer40k.fandom.com/wiki/Vortex_Missile
25353,Viridian Consuls,https://warhammer40k.fandom.com/wiki/Viridian_Consuls
26047,Voss Prime,https://warhammer40k.fandom.com/wiki/Voss_Prime
26048,Voss,https://warhammer40k.fandom.com/wiki/Voss
26761,Volkite Weapons,https://warhammer40k.fandom.com/wiki/Volkite_Weapons
28461,Void Shields,https://warhammer40k.fandom.com/wiki/Void_Shields
31392,Viper-class Scout Sloop,https://warhammer40k.fandom.com/wiki/Viper-class_Scout_Sloop
31541,Viper-class Destroyer,https://warhammer40k.fandom.com/wiki/Viper-class_Destroyer
32176,Voidblade,https://warhammer40k.fandom.com/wiki/Voidblade
32193,Voltaic Staff,https://warhammer40k.fandom.com/wiki/Voltaic_Staff
35975,Volkite,https://warhammer40k.fandom.com/wiki/Volkite
36563,Veteran Squad,https://warhammer40k.fandom.com/wiki/Veteran_Squad
39257,Veteran Marine,https://warhammer40k.fandom.com/wiki/Veteran_Marine
41881,Veterans,https://warhammer40k.fandom.com/wiki/Veterans
42000,Vile Savants,https://warhammer40k.fandom.com/wiki/Vile_Savants
42458,Vulkan Lives,https://warhammer40k.fandom.com/wiki/Vulkan_Lives
48870,Vortimer Pattern Land Raider Redeemer,https://warhammer40k.fandom.com/wiki/Vortimer_Pattern_Land_Raider_Redeemer
61100,Voidweaver,https://warhammer40k.fandom.com/wiki/Voidweaver
64606,Vorax-class Battle-Automata,https://warhammer40k.fandom.com/wiki/Vorax-class_Battle-Automata
65927,Vore-Weapon,https://warhammer40k.fandom.com/wiki/Vore-Weapon
66040,Void Born,https://warhammer40k.fandom.com/wiki/Void_Born
66101,Void Kraken,https://warhammer40k.fandom.com/wiki/Void_Kraken
66170,Volker Straub,https://warhammer40k.fandom.com/wiki/Volker_Straub
66654,Volonx,https://warhammer40k.fandom.com/wiki/Volonx
67777,Vlka Fenryka,https://warhammer40k.fandom.com/wiki/Vlka_Fenryka
68285,Vicente Sixx,https://warhammer40k.fandom.com/wiki/Vicente_Sixx
72509,Vorax (Short Story),https://warhammer40k.fandom.com/wiki/Vorax_(Short_Story)
72513,Virtues of the Sons (Short Story),https://warhammer40k.fandom.com/wiki/Virtues_of_the_Sons_(Short_Story)
72590,"Visions of Heresy - War, Darkness, Treachery and Death (Omnibus)","https://warhammer40k.fandom.com/wiki/Visions_of_Heresy_-_War,_Darkness,_Treachery_and_Death_(Omnibus)"
74160,Vindicator Laser Destroyer,https://warhammer40k.fandom.com/wiki/Vindicator_Laser_Destroyer
74923,Volkite Culverin,https://warhammer40k.fandom.com/wiki/Volkite_Culverin
75221,Victrix Guard,https://warhammer40k.fandom.com/wiki/Victrix_Guard
75697,Voidborn,https://warhammer40k.fandom.com/wiki/Voidborn
75906,Virus Bomb,https://warhammer40k.fandom.com/wiki/Virus_Bomb
75908,Virus bomb,https://warhammer40k.fandom.com/wiki/Virus_bomb
76365,Void-master,https://warhammer40k.fandom.com/wiki/Void-master
76482,Veteran,https://warhammer40k.fandom.com/wiki/Veteran
77141,Vultarax,https://warhammer40k.fandom.com/wiki/Vultarax
77584,Void Tridents,https://warhammer40k.fandom.com/wiki/Void_Tridents
77746,Vresh Grenadiers,https://warhammer40k.fandom.com/wiki/Vresh_Grenadiers
77801,Veteran (Imperial Guard),https://warhammer40k.fandom.com/wiki/Veteran_(Imperial_Guard)
77802,Veteran Squad (Imperial Guard),https://warhammer40k.fandom.com/wiki/Veteran_Squad_(Imperial_Guard)
78292,Volkite Chieorovile,https://warhammer40k.fandom.com/wiki/Volkite_Chieorovile
78986,Vexilla,https://warhammer40k.fandom.com/wiki/Vexilla
79083,Vexilus Praetor,https://warhammer40k.fandom.com/wiki/Vexilus_Praetor
79139,Vulkan - Lord of Drakes (Novella),https://warhammer40k.fandom.com/wiki/Vulkan_-_Lord_of_Drakes_(Novella)
79635,Vortimer Pattern Razorback,https://warhammer40k.fandom.com/wiki/Vortimer_Pattern_Razorback
79912,Vice Admiral,https://warhammer40k.fandom.com/wiki/Vice_Admiral
79957,Viduity (Anthology Short Story),https://warhammer40k.fandom.com/wiki/Viduity_(Anthology_Short_Story)
80497,Volkite Serpenta,https://warhammer40k.fandom.com/wiki/Volkite_Serpenta
80498,Volkite Weapon,https://warhammer40k.fandom.com/wiki/Volkite_Weapon
80500,Volkite Blaster,https://warhammer40k.fandom.com/wiki/Volkite_Blaster
80501,Volkite Charger,https://warhammer40k.fandom.com/wiki/Volkite_Charger
80502,Volkite Carronade,https://warhammer40k.fandom.com/wiki/Volkite_Carronade
80503,Volkite Caliver,https://warhammer40k.fandom.com/wiki/Volkite_Caliver
80504,Volkite Demi-Culverin,https://warhammer40k.fandom.com/wiki/Volkite_Demi-Culverin
80505,Volkite Sentinel,https://warhammer40k.fandom.com/wiki/Volkite_Sentinel
80506,Volkite Incinerator,https://warhammer40k.fandom.com/wiki/Volkite_Incinerator
80674,Volcano Lance,https://warhammer40k.fandom.com/wiki/Volcano_Lance
81011,Void Shield Generator,https://warhammer40k.fandom.com/wiki/Void_Shield_Generator
81012,Void Shield Generators,https://warhammer40k.fandom.com/wiki/Void_Shield_Generators
81013,Void Relay Network,https://warhammer40k.fandom.com/wiki/Void_Relay_Network
81180,Void Suit,https://warhammer40k.fandom.com/wiki/Void_Suit
81334,Voidsheen Cloak,https://warhammer40k.fandom.com/wiki/Voidsheen_Cloak
81336,Vratine Armour,https://warhammer40k.fandom.com/wiki/Vratine_Armour
81370,Vow of Tranquility,https://warhammer40k.fandom.com/wiki/Vow_of_Tranquility
81415,Vorx,https://warhammer40k.fandom.com/wiki/Vorx
81429,Vigilus,https://warhammer40k.fandom.com/wiki/Vigilus
81598,Vileth,https://warhammer40k.fandom.com/wiki/Vileth
81760,Vorn Hagan,https://warhammer40k.fandom.com/wiki/Vorn_Hagan
82316,Vogen,https://warhammer40k.fandom.com/wiki/Vogen
82392,Void Whale,https://warhammer40k.fandom.com/wiki/Void_Whale
82422,Vigilance Quadrex,https://warhammer40k.fandom.com/wiki/Vigilance_Quadrex
82431,Voidbrood,https://warhammer40k.fandom.com/wiki/Voidbrood
82716,Vigilus System,https://warhammer40k.fandom.com/wiki/Vigilus_System
82800,Vigilant Guard,https://warhammer40k.fandom.com/wiki/Vigilant_Guard
83290,Void Shield Harness,https://warhammer40k.fandom.com/wiki/Void_Shield_Harness
83702,Viskeons,https://warhammer40k.fandom.com/wiki/Viskeons
83985,Victrix Honour Guard,https://warhammer40k.fandom.com/wiki/Victrix_Honour_Guard
84144,Voidsmen,https://warhammer40k.fandom.com/wiki/Voidsmen
84145,Voidsmen-at-Arms,https://warhammer40k.fandom.com/wiki/Voidsmen-at-Arms
84147,Voidmaster,https://warhammer40k.fandom.com/wiki/Voidmaster
84969,Vils Andarion,https://warhammer40k.fandom.com/wiki/Vils_Andarion
